,text_raw,text_clean,text_raw_len,vader,textblob,distilbert,multibert,roberta
3385,"It was an extremely irksome task, servitors brought him the
mail, bank staff came with various queries and, when they saw that K.
was busy, stood by the door and did not go away until he had listened to
them, the deputy director did not miss the opportunity to disturb K. and
came in frequently, took the dictionary from his hand and flicked
through its pages, clearly for no purpose, when the door to the
ante-room opened even clients would appear from the half-darkness and
bow timidly to him--they wanted to attract his attention but were not
sure whether he had seen them--all this activity was circling around K.
with him at its centre while he compiled the list of words he would
need, then looked them up in the dictionary, then wrote them out, then
practised their pronunciation and finally tried to learn them by heart.","it was an extremely irksome task, servitors brought him the mail, bank staff came with various queries and, when they saw that k. was busy, stood by the door and did not go away until he had listened to them, the deputy director did not miss the opportunity to disturb k. and came in frequently, took the dictionary from his hand and flicked through its pages, clearly for no purpose, when the door to the ante-room opened even clients would appear from the half-darkness and bow timidly to him--they wanted to attract his attention but were not sure whether he had seen them--all this activity was circling around k. with him at its centre while he compiled the list of words he would need, then looked them up in the dictionary, then wrote them out, then practised their pronunciation and finally tried to learn them by heart.",839,0.7016,-0.010714285714285707,-0.9134787321090698,1,-0.997443437576294
3386,"The good intentions he had had earlier, though, seemed to have left him
completely, it was the Italian who had caused him all this effort and
sometimes he became so angry with him that he buried the dictionary
under some papers firmly intending to do no more preparation, but then
he realised he could not walk up and down in the cathedral with the
Italian without saying a word, so, in an even greater rage, he pulled
the dictionary back out again.","the good intentions he had had earlier, though, seemed to have left him completely, it was the italian who had caused him all this effort and sometimes he became so angry with him that he buried the dictionary under some papers firmly intending to do no more preparation, but then he realised he could not walk up and down in the cathedral with the italian without saying a word, so, in an even greater rage, he pulled the dictionary back out again.",455,-0.6021,0.016203703703703692,-0.9986324906349182,2,-0.9955719709396362
3387,"At exactly half past nine, just when he was about to leave, there was a
telephone call for him, Leni wished him good morning and asked how he
was, K. thanked her hurriedly and told her it was impossible for him to
talk now as he had to go to the cathedral.","at exactly half past nine, just when he was about to leave, there was a telephone call for him, leni wished him good morning and asked how he was, k. thanked her hurriedly and told her it was impossible for him to talk now as he had to go to the cathedral.",259,0.6808,-0.09583333333333333,-0.9969363808631897,5,-0.9942454695701599
3388,"""To the cathedral?""","""to the cathedral?""",19,0.0,0.0,-0.8906981348991394,1,0.9959921836853027
3389,"asked
Leni.",asked leni.,12,0.0,0.0,0.9716578722000122,3,0.9750562310218811
3390,"""Yes, to the cathedral.""","""yes, to the cathedral.""",24,0.4019,0.0,0.9979715347290039,5,0.9984575510025024
3391,"""What do you have to go to the cathedral
for?""","""what do you have to go to the cathedral for?""",47,0.0,0.0,-0.9545667171478271,4,-0.9988439679145813
3392,said Leni.,said leni.,10,0.0,0.0,0.9819650053977966,1,0.9873179197311401
3393,"K. tried to explain it to her briefly, but he had
hardly begun when Leni suddenly said, ""They're harassing you.""","k. tried to explain it to her briefly, but he had hardly begun when leni suddenly said, ""they are harassing you.""",113,-0.6956,-0.09722222222222222,-0.9970108270645142,3,-0.9994372725486755
3394,"One
thing that K. could not bear was pity that he had not wanted or
expected, he took his leave of her with two words, but as he put the
receiver back in its place he said, half to himself and half to the
girl on the other end of the line who could no longer hear him, ""Yes,
they're harassing me.""","one thing that k. could not bear was pity that he had not wanted or expected, he took his leave of her with two words, but as he put the receiver back in its place he said, half to himself and half to the girl on the other end of the line who could no longer hear him, ""yes, they are harassing me.""",302,-0.5656,-0.10972222222222222,-0.9983032941818237,1,-0.9982030391693115
3395,"By now the time was late and there was almost a danger he would not be
on time.",by now the time was late and there was almost a danger he would not be on time.,80,-0.4804,-0.3,-0.9932259321212769,2,-0.9988676309585571
3396,"He took a taxi to the cathedral, at the last moment he had
remembered the album that he had had no opportunity to give to the
Italian earlier and so took it with him now.","he took a taxi to the cathedral, at the last moment he had remembered the album that he had had no opportunity to give to the italian earlier and so took it with him now.",172,-0.3252,0.0,-0.7544342875480652,4,0.9978048801422119
3397,"He held it on his knees
and drummed impatiently on it during the whole journey.",he held it on his knees and drummed impatiently on it during the whole journey.,80,-0.4019,0.0,-0.9946802258491516,5,-0.9994885921478271
3398,"The rain had
eased off slightly but it was still damp, chilly and dark, it would be
difficult to see anything in the cathedral but standing about on cold
flagstones might well make K.'s chill much worse.","the rain had eased off slightly but it was still damp, chilly and dark, it would be difficult to see anything in the cathedral but standing about on cold flagstones might well make k.'s chill much worse.",206,-0.631,-0.40277777777777773,-0.9995714426040649,3,-0.9981773495674133
3399,"The square in front
of the cathedral was quite empty, K. remembered how even as a small
child he had noticed that nearly all the houses in this narrow square
had the curtains at their windows closed most of the time, although
today, with the weather like this, it was more understandable.","the square in front of the cathedral was quite empty, k. remembered how even as a small child he had noticed that nearly all the houses in this narrow square had the curtains at their windows closed most of the time, although today, with the weather like this, it was more understandable.",292,0.1045,0.0642857142857143,-0.9984656572341919,3,-0.996435821056366
3400,"The
cathedral also seemed quite empty, of course no-one would think of
going there on a day like this.","the cathedral also seemed quite empty, of course no-one would think of going there on a day like this.",104,0.1045,-0.1,-0.9995930194854736,2,-0.9994993209838867
